model,run_id,repeat,budget,correct
P0,w85__r02_f04,2,55,0.8235294117647058
P0,w85__r02_f04,2,56,0.8235294117647058
P0,w85__r02_f04,2,57,0.8235294117647058
P0,w85__r02_f04,2,58,0.8235294117647058
P0,w85__r02_f04,2,59,0.8235294117647058
P0,w85__r02_f04,2,60,0.8235294117647058
P0,w85__r02_f04,2,61,0.8235294117647058
P0,w85__r02_f04,2,62,0.8235294117647058
P0,w85__r02_f04,2,63,0.8235294117647058
P0,w85__r02_f04,2,64,0.8235294117647058
P0,w85__r02_f04,2,65,0.8235294117647058
P0,w85__r02_f04,2,66,0.8235294117647058
P0,w85__r02_f04,2,67,0.8235294117647058
P0,w85__r02_f04,2,68,0.8235294117647058
P0,w85__r02_f04,2,69,0.8235294117647058
P0,w85__r02_f04,2,70,0.8235294117647058
P0,w85__r02_f04,2,71,0.8235294117647058
P0,w85__r02_f04,2,72,0.8235294117647058
P0,w85__r02_f04,2,73,0.8235294117647058
P0,w85__r02_f04,2,74,0.8235294117647058
P0,w85__r02_f04,2,75,0.8235294117647058
P0,w85__r02_f04,2,76,0.8235294117647058
P0,w85__r02_f04,2,77,0.8235294117647058
P0,w85__r02_f04,2,78,0.8235294117647058
P0,w85__r02_f04,2,79,0.8235294117647058
P0,w85__r02_f04,2,80,0.8235294117647058
P0,w85__r02_f05,2,16,0.7058823529411765
P0,w85__r02_f05,2,17,0.7058823529411765
P0,w85__r02_f05,2,18,0.7058823529411765
P0,w85__r02_f05,2,19,0.7058823529411765
P0,w85__r02_f05,2,20,0.7647058823529411
P0,w85__r02_f05,2,21,0.7058823529411765
P0,w85__r02_f05,2,22,0.7058823529411765
P0,w85__r02_f05,2,23,0.7647058823529411
P0,w85__r02_f05,2,24,0.7058823529411765
P0,w85__r02_f05,2,25,0.7058823529411765
P0,w85__r02_f05,2,26,0.7058823529411765
P0,w85__r02_f05,2,27,0.7058823529411765
P0,w85__r02_f05,2,28,0.7058823529411765
P0,w85__r02_f05,2,29,0.7647058823529411
P0,w85__r02_f05,2,30,0.7647058823529411
P0,w85__r02_f05,2,31,0.8823529411764706
P0,w85__r02_f05,2,32,0.8235294117647058
P0,w85__r02_f05,2,33,0.8823529411764706
P0,w85__r02_f05,2,34,0.8235294117647058
P0,w85__r02_f05,2,35,0.8823529411764706
P0,w85__r02_f05,2,36,0.8823529411764706
P0,w85__r02_f05,2,37,0.8823529411764706
P0,w85__r02_f05,2,38,0.8823529411764706
P0,w85__r02_f05,2,39,0.7647058823529411
P0,w85__r02_f05,2,40,0.8235294117647058
P0,w85__r02_f05,2,41,0.8235294117647058
P0,w85__r02_f05,2,42,0.8235294117647058
P0,w85__r02_f05,2,43,0.7647058823529411
P0,w85__r02_f05,2,44,0.7058823529411765
P0,w85__r02_f05,2,45,0.8235294117647058
P0,w85__r02_f05,2,46,0.8235294117647058
P0,w85__r02_f05,2,47,0.8235294117647058
P0,w85__r02_f05,2,48,0.7647058823529411
P0,w85__r02_f05,2,49,0.7647058823529411
P0,w85__r02_f05,2,50,0.7647058823529411
P0,w85__r02_f05,2,51,0.7647058823529411
P0,w85__r02_f05,2,52,0.7647058823529411
P0,w85__r02_f05,2,53,0.7058823529411765
P0,w85__r02_f05,2,54,0.8235294117647058
P0,w85__r02_f05,2,55,0.8235294117647058
P0,w85__r02_f05,2,56,0.8235294117647058
P0,w85__r02_f05,2,57,0.8235294117647058
P0,w85__r02_f05,2,58,0.8235294117647058
P0,w85__r02_f05,2,59,0.8235294117647058
P0,w85__r02_f05,2,60,0.8235294117647058
P0,w85__r02_f05,2,61,0.8235294117647058
P0,w85__r02_f05,2,62,0.8235294117647058
P0,w85__r02_f05,2,63,0.8235294117647058
P0,w85__r02_f05,2,64,0.8235294117647058
P0,w85__r02_f05,2,65,0.8235294117647058
P0,w85__r02_f05,2,66,0.8235294117647058
P0,w85__r02_f05,2,67,0.8235294117647058
P0,w85__r02_f05,2,68,0.7058823529411765
P0,w85__r02_f05,2,69,0.7058823529411765
P0,w85__r02_f05,2,70,0.7058823529411765
P0,w85__r02_f05,2,71,0.7058823529411765
P0,w85__r02_f05,2,72,0.7058823529411765
P0,w85__r02_f05,2,73,0.7058823529411765
P0,w85__r02_f05,2,74,0.7058823529411765
P0,w85__r02_f05,2,75,0.7058823529411765
P0,w85__r02_f05,2,76,0.7058823529411765
P0,w85__r02_f05,2,77,0.7058823529411765
P0,w85__r02_f05,2,78,0.7647058823529411
P0,w85__r02_f05,2,79,0.7058823529411765
P0,w85__r02_f05,2,80,0.7058823529411765
P0,w85__r03_f01,3,16,0.7647058823529411
P0,w85__r03_f01,3,17,0.7647058823529411
P0,w85__r03_f01,3,18,0.7647058823529411
P0,w85__r03_f01,3,19,0.8823529411764706
P0,w85__r03_f01,3,20,0.8235294117647058
P0,w85__r03_f01,3,21,0.8235294117647058
P0,w85__r03_f01,3,22,0.8235294117647058
P0,w85__r03_f01,3,23,0.8823529411764706
P0,w85__r03_f01,3,24,0.8235294117647058
P0,w85__r03_f01,3,25,0.8235294117647058
P0,w85__r03_f01,3,26,0.8235294117647058
P0,w85__r03_f01,3,27,0.8235294117647058
P0,w85__r03_f01,3,28,0.8235294117647058
P0,w85__r03_f01,3,29,0.8235294117647058
P0,w85__r03_f01,3,30,0.8235294117647058
P0,w85__r03_f01,3,31,0.8235294117647058
P0,w85__r03_f01,3,32,0.8235294117647058
P0,w85__r03_f01,3,33,0.8235294117647058
P0,w85__r03_f01,3,34,0.8235294117647058
P0,w85__r03_f01,3,35,0.8235294117647058
P0,w85__r03_f01,3,36,0.8235294117647058
P0,w85__r03_f01,3,37,0.8235294117647058
P0,w85__r03_f01,3,38,0.8235294117647058
P0,w85__r03_f01,3,39,0.8235294117647058
P0,w85__r03_f01,3,40,0.8235294117647058
P0,w85__r03_f01,3,41,0.8823529411764706
P0,w85__r03_f01,3,42,0.8235294117647058
P0,w85__r03_f01,3,43,0.8235294117647058
P0,w85__r03_f01,3,44,0.8823529411764706
P0,w85__r03_f01,3,45,0.8823529411764706
P0,w85__r03_f01,3,46,0.8823529411764706
P0,w85__r03_f01,3,47,0.8823529411764706
P0,w85__r03_f01,3,48,0.8235294117647058
P0,w85__r03_f01,3,49,0.8235294117647058
P0,w85__r03_f01,3,50,0.8235294117647058
P0,w85__r03_f01,3,51,0.8235294117647058
P0,w85__r03_f01,3,52,0.8235294117647058
P0,w85__r03_f01,3,53,0.8823529411764706
P0,w85__r03_f01,3,54,0.8235294117647058
P0,w85__r03_f01,3,55,0.8235294117647058
P0,w85__r03_f01,3,56,0.8235294117647058
P0,w85__r03_f01,3,57,0.8235294117647058
P0,w85__r03_f01,3,58,0.8235294117647058
P0,w85__r03_f01,3,59,0.8235294117647058
P0,w85__r03_f01,3,60,0.8235294117647058
P0,w85__r03_f01,3,61,0.8235294117647058
P0,w85__r03_f01,3,62,0.8235294117647058
P0,w85__r03_f01,3,63,0.8235294117647058
P0,w85__r03_f01,3,64,0.8235294117647058
P0,w85__r03_f01,3,65,0.8235294117647058
P0,w85__r03_f01,3,66,0.8235294117647058
P0,w85__r03_f01,3,67,0.8235294117647058
P0,w85__r03_f01,3,68,0.8235294117647058
P0,w85__r03_f01,3,69,0.8235294117647058
P0,w85__r03_f01,3,70,0.8235294117647058
P0,w85__r03_f01,3,71,0.8235294117647058
P0,w85__r03_f01,3,72,0.8235294117647058
P0,w85__r03_f01,3,73,0.8235294117647058
P0,w85__r03_f01,3,74,0.8235294117647058
P0,w85__r03_f01,3,75,0.8235294117647058
P0,w85__r03_f01,3,76,0.8235294117647058
P0,w85__r03_f01,3,77,0.8235294117647058
P0,w85__r03_f01,3,78,0.8235294117647058
P0,w85__r03_f01,3,79,0.8235294117647058
P0,w85__r03_f01,3,80,0.8235294117647058
P0,w85__r03_f02,3,16,0.8235294117647058
P0,w85__r03_f02,3,17,0.8235294117647058
P0,w85__r03_f02,3,18,0.6470588235294118
P0,w85__r03_f02,3,19,0.6470588235294118
P0,w85__r03_f02,3,20,0.6470588235294118
P0,w85__r03_f02,3,21,0.6470588235294118
P0,w85__r03_f02,3,22,0.7058823529411765
P0,w85__r03_f02,3,23,0.7058823529411765
P0,w85__r03_f02,3,24,0.7647058823529411
P0,w85__r03_f02,3,25,0.8823529411764706
P0,w85__r03_f02,3,26,0.8823529411764706
P0,w85__r03_f02,3,27,0.8823529411764706
P0,w85__r03_f02,3,28,0.8823529411764706
P0,w85__r03_f02,3,29,0.8235294117647058
P0,w85__r03_f02,3,30,0.8823529411764706
P0,w85__r03_f02,3,31,0.8823529411764706
P0,w85__r03_f02,3,32,0.8823529411764706
P0,w85__r03_f02,3,33,0.8823529411764706
P0,w85__r03_f02,3,34,0.8823529411764706
P0,w85__r03_f02,3,35,0.8823529411764706
P0,w85__r03_f02,3,36,0.8823529411764706
P0,w85__r03_f02,3,37,0.8823529411764706
P0,w85__r03_f02,3,38,0.7647058823529411
P0,w85__r03_f02,3,39,0.8823529411764706
P0,w85__r03_f02,3,40,0.8823529411764706
P0,w85__r03_f02,3,41,0.8235294117647058
P0,w85__r03_f02,3,42,0.8235294117647058
P0,w85__r03_f02,3,43,0.8235294117647058
P0,w85__r03_f02,3,44,0.8235294117647058
P0,w85__r03_f02,3,45,0.8235294117647058
P0,w85__r03_f02,3,46,0.8235294117647058
P0,w85__r03_f02,3,47,0.8235294117647058
P0,w85__r03_f02,3,48,0.8235294117647058
P0,w85__r03_f02,3,49,0.8823529411764706
P0,w85__r03_f02,3,50,0.8823529411764706
P0,w85__r03_f02,3,51,0.8823529411764706
P0,w85__r03_f02,3,52,0.8823529411764706
P0,w85__r03_f02,3,53,0.8823529411764706
P0,w85__r03_f02,3,54,0.8823529411764706
P0,w85__r03_f02,3,55,0.8823529411764706
P0,w85__r03_f02,3,56,0.8823529411764706
P0,w85__r03_f02,3,57,0.8823529411764706
P0,w85__r03_f02,3,58,0.8823529411764706
P0,w85__r03_f02,3,59,0.8823529411764706
P0,w85__r03_f02,3,60,0.8823529411764706
P0,w85__r03_f02,3,61,0.8823529411764706
P0,w85__r03_f02,3,62,0.8823529411764706
P0,w85__r03_f02,3,63,0.8823529411764706
P0,w85__r03_f02,3,64,0.8823529411764706
P0,w85__r03_f02,3,65,0.8823529411764706
P0,w85__r03_f02,3,66,0.8823529411764706
P0,w85__r03_f02,3,67,0.8823529411764706
P0,w85__r03_f02,3,68,0.8823529411764706
P0,w85__r03_f02,3,69,0.8823529411764706
P0,w85__r03_f02,3,70,0.8823529411764706
P0,w85__r03_f02,3,71,0.8823529411764706
P0,w85__r03_f02,3,72,0.8823529411764706
P0,w85__r03_f02,3,73,0.8823529411764706
P0,w85__r03_f02,3,74,0.8823529411764706
P0,w85__r03_f02,3,75,0.8823529411764706
P0,w85__r03_f02,3,76,0.8823529411764706
P0,w85__r03_f02,3,77,0.8823529411764706
P0,w85__r03_f02,3,78,0.8823529411764706
P0,w85__r03_f02,3,79,0.8823529411764706
P0,w85__r03_f02,3,80,0.8823529411764706
P0,w85__r03_f03,3,16,0.7058823529411765
P0,w85__r03_f03,3,17,0.7647058823529411
P0,w85__r03_f03,3,18,0.7058823529411765
P0,w85__r03_f03,3,19,0.7058823529411765
P0,w85__r03_f03,3,20,0.7647058823529411
P0,w85__r03_f03,3,21,0.7647058823529411
P0,w85__r03_f03,3,22,0.8235294117647058
P0,w85__r03_f03,3,23,0.7647058823529411
P0,w85__r03_f03,3,24,0.8823529411764706
P0,w85__r03_f03,3,25,0.8235294117647058
P0,w85__r03_f03,3,26,0.8235294117647058
P0,w85__r03_f03,3,27,0.8235294117647058
P0,w85__r03_f03,3,28,0.8235294117647058
P0,w85__r03_f03,3,29,0.8235294117647058
P0,w85__r03_f03,3,30,0.8235294117647058
P0,w85__r03_f03,3,31,0.9411764705882353
P0,w85__r03_f03,3,32,0.9411764705882353
P0,w85__r03_f03,3,33,0.8235294117647058
P0,w85__r03_f03,3,34,0.8235294117647058
P0,w85__r03_f03,3,35,0.8235294117647058
P0,w85__r03_f03,3,36,0.8235294117647058
P0,w85__r03_f03,3,37,0.8235294117647058
P0,w85__r03_f03,3,38,0.8235294117647058
P0,w85__r03_f03,3,39,0.8235294117647058
P0,w85__r03_f03,3,40,0.8823529411764706
P0,w85__r03_f03,3,41,0.8235294117647058
P0,w85__r03_f03,3,42,0.8235294117647058
P0,w85__r03_f03,3,43,0.8823529411764706
P0,w85__r03_f03,3,44,0.8823529411764706
P0,w85__r03_f03,3,45,0.8823529411764706
P0,w85__r03_f03,3,46,0.8823529411764706
P0,w85__r03_f03,3,47,0.8823529411764706
P0,w85__r03_f03,3,48,0.8235294117647058
P0,w85__r03_f03,3,49,0.8235294117647058
P0,w85__r03_f03,3,50,0.8235294117647058
P0,w85__r03_f03,3,51,0.8235294117647058
P0,w85__r03_f03,3,52,0.8235294117647058
P0,w85__r03_f03,3,53,0.8235294117647058
P0,w85__r03_f03,3,54,0.8235294117647058
P0,w85__r03_f03,3,55,0.8823529411764706
P0,w85__r03_f03,3,56,0.8235294117647058
P0,w85__r03_f03,3,57,0.8235294117647058
P0,w85__r03_f03,3,58,0.8235294117647058
P0,w85__r03_f03,3,59,0.8235294117647058
P0,w85__r03_f03,3,60,0.8235294117647058
P0,w85__r03_f03,3,61,0.8235294117647058
P0,w85__r03_f03,3,62,0.8235294117647058
P0,w85__r03_f03,3,63,0.8235294117647058
P0,w85__r03_f03,3,64,0.8235294117647058
P0,w85__r03_f03,3,65,0.8235294117647058
P0,w85__r03_f03,3,66,0.8235294117647058
P0,w85__r03_f03,3,67,0.8235294117647058
P0,w85__r03_f03,3,68,0.8235294117647058
P0,w85__r03_f03,3,69,0.8235294117647058
P0,w85__r03_f03,3,70,0.8235294117647058
P0,w85__r03_f03,3,71,0.8235294117647058
P0,w85__r03_f03,3,72,0.8235294117647058
P0,w85__r03_f03,3,73,0.8823529411764706
P0,w85__r03_f03,3,74,0.8235294117647058
P0,w85__r03_f03,3,75,0.8823529411764706
P0,w85__r03_f03,3,76,0.8823529411764706
P0,w85__r03_f03,3,77,0.8823529411764706
P0,w85__r03_f03,3,78,0.8823529411764706
P0,w85__r03_f03,3,79,0.8823529411764706
P0,w85__r03_f03,3,80,0.8823529411764706
P0,w85__r03_f04,3,16,0.6470588235294118
P0,w85__r03_f04,3,17,0.6470588235294118
P0,w85__r03_f04,3,18,0.6470588235294118
P0,w85__r03_f04,3,19,0.7058823529411765
P0,w85__r03_f04,3,20,0.6470588235294118
P0,w85__r03_f04,3,21,0.6470588235294118
P0,w85__r03_f04,3,22,0.6470588235294118
P0,w85__r03_f04,3,23,0.7058823529411765
P0,w85__r03_f04,3,24,0.7058823529411765
P0,w85__r03_f04,3,25,0.7647058823529411
P0,w85__r03_f04,3,26,0.7647058823529411
P0,w85__r03_f04,3,27,0.7647058823529411
P0,w85__r03_f04,3,28,0.7647058823529411
P0,w85__r03_f04,3,29,0.7647058823529411
P0,w85__r03_f04,3,30,0.8235294117647058
P0,w85__r03_f04,3,31,0.8235294117647058
P0,w85__r03_f04,3,32,0.8235294117647058
P0,w85__r03_f04,3,33,0.8235294117647058
P0,w85__r03_f04,3,34,0.8235294117647058
P0,w85__r03_f04,3,35,0.8235294117647058
P0,w85__r03_f04,3,36,0.8235294117647058
P0,w85__r03_f04,3,37,0.8235294117647058
P0,w85__r03_f04,3,38,0.8235294117647058
P0,w85__r03_f04,3,39,0.8235294117647058
P0,w85__r03_f04,3,40,0.8235294117647058
P0,w85__r03_f04,3,41,0.8235294117647058
P0,w85__r03_f04,3,42,0.8235294117647058
P0,w85__r03_f04,3,43,0.8235294117647058
P0,w85__r03_f04,3,44,0.8235294117647058
P0,w85__r03_f04,3,45,0.8235294117647058
P0,w85__r03_f04,3,46,0.8235294117647058
P0,w85__r03_f04,3,47,0.8235294117647058
P0,w85__r03_f04,3,48,0.8235294117647058
P0,w85__r03_f04,3,49,0.8235294117647058
P0,w85__r03_f04,3,50,0.8235294117647058
P0,w85__r03_f04,3,51,0.8235294117647058
P0,w85__r03_f04,3,52,0.8235294117647058
P0,w85__r03_f04,3,53,0.8235294117647058
P0,w85__r03_f04,3,54,0.8235294117647058
P0,w85__r03_f04,3,55,0.8235294117647058
P0,w85__r03_f04,3,56,0.8235294117647058
P0,w85__r03_f04,3,57,0.8235294117647058
P0,w85__r03_f04,3,58,0.8235294117647058
P0,w85__r03_f04,3,59,0.8235294117647058
P0,w85__r03_f04,3,60,0.8235294117647058
P0,w85__r03_f04,3,61,0.8235294117647058
P0,w85__r03_f04,3,62,0.8235294117647058
P0,w85__r03_f04,3,63,0.8235294117647058
P0,w85__r03_f04,3,64,0.8235294117647058
P0,w85__r03_f04,3,65,0.8235294117647058
P0,w85__r03_f04,3,66,0.8235294117647058
P0,w85__r03_f04,3,67,0.8235294117647058
P0,w85__r03_f04,3,68,0.8235294117647058
P0,w85__r03_f04,3,69,0.8235294117647058
P0,w85__r03_f04,3,70,0.8235294117647058
P0,w85__r03_f04,3,71,0.8235294117647058
P0,w85__r03_f04,3,72,0.8235294117647058
P0,w85__r03_f04,3,73,0.8235294117647058
P0,w85__r03_f04,3,74,0.8235294117647058
P0,w85__r03_f04,3,75,0.8235294117647058
P0,w85__r03_f04,3,76,0.8235294117647058
P0,w85__r03_f04,3,77,0.8235294117647058
P0,w85__r03_f04,3,78,0.8235294117647058
P0,w85__r03_f04,3,79,0.8235294117647058
P0,w85__r03_f04,3,80,0.8235294117647058
P0,w85__r03_f05,3,16,0.5882352941176471
P0,w85__r03_f05,3,17,0.8235294117647058
P0,w85__r03_f05,3,18,0.7058823529411765
P0,w85__r03_f05,3,19,0.7058823529411765
P0,w85__r03_f05,3,20,0.7058823529411765
P0,w85__r03_f05,3,21,0.7058823529411765
P0,w85__r03_f05,3,22,0.7647058823529411
P0,w85__r03_f05,3,23,0.8235294117647058
P0,w85__r03_f05,3,24,0.8235294117647058
P0,w85__r03_f05,3,25,0.8235294117647058
P0,w85__r03_f05,3,26,0.8823529411764706
P0,w85__r03_f05,3,27,0.8823529411764706
P0,w85__r03_f05,3,28,0.8235294117647058
P0,w85__r03_f05,3,29,0.8823529411764706
P0,w85__r03_f05,3,30,0.8823529411764706
P0,w85__r03_f05,3,31,0.8823529411764706
P0,w85__r03_f05,3,32,0.8823529411764706
P0,w85__r03_f05,3,33,0.8823529411764706
P0,w85__r03_f05,3,34,0.8823529411764706
P0,w85__r03_f05,3,35,0.8823529411764706
P0,w85__r03_f05,3,36,0.8823529411764706
P0,w85__r03_f05,3,37,0.8823529411764706
P0,w85__r03_f05,3,38,0.8823529411764706
P0,w85__r03_f05,3,39,0.8823529411764706
P0,w85__r03_f05,3,40,0.8823529411764706
P0,w85__r03_f05,3,41,0.8823529411764706
P0,w85__r03_f05,3,42,0.8823529411764706
P0,w85__r03_f05,3,43,0.8823529411764706
P0,w85__r03_f05,3,44,0.8823529411764706
P0,w85__r03_f05,3,45,0.8823529411764706
P0,w85__r03_f05,3,46,0.8823529411764706
P0,w85__r03_f05,3,47,0.9411764705882353
P0,w85__r03_f05,3,48,0.9411764705882353
P0,w85__r03_f05,3,49,0.9411764705882353
P0,w85__r03_f05,3,50,0.9411764705882353
P0,w85__r03_f05,3,51,0.9411764705882353
P0,w85__r03_f05,3,52,0.9411764705882353
P0,w85__r03_f05,3,53,0.9411764705882353
P0,w85__r03_f05,3,54,0.9411764705882353
P0,w85__r03_f05,3,55,0.8235294117647058
P0,w85__r03_f05,3,56,0.8235294117647058
P0,w85__r03_f05,3,57,0.8823529411764706
P0,w85__r03_f05,3,58,0.8235294117647058
P0,w85__r03_f05,3,59,0.9411764705882353
P0,w85__r03_f05,3,60,0.9411764705882353
P0,w85__r03_f05,3,61,0.8823529411764706
P0,w85__r03_f05,3,62,0.9411764705882353
P0,w85__r03_f05,3,63,0.8823529411764706
P0,w85__r03_f05,3,64,0.8823529411764706
P0,w85__r03_f05,3,65,0.9411764705882353
P0,w85__r03_f05,3,66,0.9411764705882353
P0,w85__r03_f05,3,67,0.8823529411764706
P0,w85__r03_f05,3,68,0.8823529411764706
P0,w85__r03_f05,3,69,0.9411764705882353
P0,w85__r03_f05,3,70,0.9411764705882353
P0,w85__r03_f05,3,71,0.9411764705882353
P0,w85__r03_f05,3,72,0.9411764705882353
P0,w85__r03_f05,3,73,0.9411764705882353
P0,w85__r03_f05,3,74,0.9411764705882353
P0,w85__r03_f05,3,75,0.9411764705882353
P0,w85__r03_f05,3,76,0.9411764705882353
P0,w85__r03_f05,3,77,0.9411764705882353
P0,w85__r03_f05,3,78,0.9411764705882353
P0,w85__r03_f05,3,79,0.9411764705882353
P0,w85__r03_f05,3,80,0.9411764705882353
P0,w85__r04_f01,4,16,0.7058823529411765
P0,w85__r04_f01,4,17,0.7647058823529411
P0,w85__r04_f01,4,18,0.5882352941176471
P0,w85__r04_f01,4,19,0.5882352941176471
P0,w85__r04_f01,4,20,0.5882352941176471
P0,w85__r04_f01,4,21,0.5882352941176471
P0,w85__r04_f01,4,22,0.5294117647058824
P0,w85__r04_f01,4,23,0.5882352941176471
P0,w85__r04_f01,4,24,0.5882352941176471
P0,w85__r04_f01,4,25,0.5882352941176471
P0,w85__r04_f01,4,26,0.5882352941176471
P0,w85__r04_f01,4,27,0.5882352941176471
P0,w85__r04_f01,4,28,0.5882352941176471
P0,w85__r04_f01,4,29,0.5882352941176471
P0,w85__r04_f01,4,30,0.5882352941176471
P0,w85__r04_f01,4,31,0.5882352941176471
P0,w85__r04_f01,4,32,0.5882352941176471
P0,w85__r04_f01,4,33,0.5882352941176471
P0,w85__r04_f01,4,34,0.5882352941176471
P0,w85__r04_f01,4,35,0.5882352941176471
P0,w85__r04_f01,4,36,0.5882352941176471
P0,w85__r04_f01,4,37,0.5882352941176471
P0,w85__r04_f01,4,38,0.6470588235294118
P0,w85__r04_f01,4,39,0.5882352941176471
P0,w85__r04_f01,4,40,0.6470588235294118
P0,w85__r04_f01,4,41,0.5882352941176471
P0,w85__r04_f01,4,42,0.5882352941176471
P0,w85__r04_f01,4,43,0.5882352941176471
P0,w85__r04_f01,4,44,0.5882352941176471
P0,w85__r04_f01,4,45,0.5882352941176471
P0,w85__r04_f01,4,46,0.5882352941176471
P0,w85__r04_f01,4,47,0.5882352941176471
P0,w85__r04_f01,4,48,0.5882352941176471
P0,w85__r04_f01,4,49,0.5882352941176471
P0,w85__r04_f01,4,50,0.5882352941176471
P0,w85__r04_f01,4,51,0.5882352941176471
P0,w85__r04_f01,4,52,0.5882352941176471
P0,w85__r04_f01,4,53,0.5882352941176471
P0,w85__r04_f01,4,54,0.5882352941176471
P0,w85__r04_f01,4,55,0.5882352941176471
P0,w85__r04_f01,4,56,0.5882352941176471
P0,w85__r04_f01,4,57,0.5882352941176471
P0,w85__r04_f01,4,58,0.6470588235294118
P0,w85__r04_f01,4,59,0.5882352941176471
P0,w85__r04_f01,4,60,0.6470588235294118
P0,w85__r04_f01,4,61,0.5882352941176471
P0,w85__r04_f01,4,62,0.6470588235294118
P0,w85__r04_f01,4,63,0.6470588235294118
P0,w85__r04_f01,4,64,0.6470588235294118
P0,w85__r04_f01,4,65,0.6470588235294118
P0,w85__r04_f01,4,66,0.6470588235294118
P0,w85__r04_f01,4,67,0.6470588235294118
P0,w85__r04_f01,4,68,0.6470588235294118
P0,w85__r04_f01,4,69,0.5882352941176471
P0,w85__r04_f01,4,70,0.5882352941176471
P0,w85__r04_f01,4,71,0.5882352941176471
P0,w85__r04_f01,4,72,0.5882352941176471
P0,w85__r04_f01,4,73,0.5882352941176471
P0,w85__r04_f01,4,74,0.5882352941176471
P0,w85__r04_f01,4,75,0.5882352941176471
P0,w85__r04_f01,4,76,0.5882352941176471
P0,w85__r04_f01,4,77,0.6470588235294118
P0,w85__r04_f01,4,78,0.6470588235294118
P0,w85__r04_f01,4,79,0.6470588235294118
P0,w85__r04_f01,4,80,0.6470588235294118
P0,w85__r04_f02,4,16,0.8235294117647058
P0,w85__r04_f02,4,17,0.8235294117647058
P0,w85__r04_f02,4,18,0.8235294117647058
P0,w85__r04_f02,4,19,0.8235294117647058
P0,w85__r04_f02,4,20,0.8235294117647058
P0,w85__r04_f02,4,21,0.8235294117647058
P0,w85__r04_f02,4,22,0.8235294117647058
P0,w85__r04_f02,4,23,0.8235294117647058
P0,w85__r04_f02,4,24,0.8235294117647058
P0,w85__r04_f02,4,25,0.8235294117647058
P0,w85__r04_f02,4,26,0.8235294117647058
P0,w85__r04_f02,4,27,0.8235294117647058
P0,w85__r04_f02,4,28,0.8235294117647058
P0,w85__r04_f02,4,29,0.8235294117647058
P0,w85__r04_f02,4,30,0.8235294117647058
P0,w85__r04_f02,4,31,0.8235294117647058
P0,w85__r04_f02,4,32,0.8235294117647058
P0,w85__r04_f02,4,33,0.8235294117647058
P0,w85__r04_f02,4,34,0.8235294117647058
P0,w85__r04_f02,4,35,0.8235294117647058
P0,w85__r04_f02,4,36,0.8823529411764706
P0,w85__r04_f02,4,37,0.8235294117647058
P0,w85__r04_f02,4,38,0.8823529411764706
P0,w85__r04_f02,4,39,0.8823529411764706
P0,w85__r04_f02,4,40,0.8823529411764706
P0,w85__r04_f02,4,41,0.8823529411764706
P0,w85__r04_f02,4,42,0.8823529411764706
P0,w85__r04_f02,4,43,0.8823529411764706
P0,w85__r04_f02,4,44,0.8823529411764706
P0,w85__r04_f02,4,45,0.8823529411764706
P0,w85__r04_f02,4,46,0.8823529411764706
P0,w85__r04_f02,4,47,0.8823529411764706
P0,w85__r04_f02,4,48,0.8823529411764706
P0,w85__r04_f02,4,49,0.8823529411764706
P0,w85__r04_f02,4,50,0.8823529411764706
P0,w85__r04_f02,4,51,0.8823529411764706
P0,w85__r04_f02,4,52,0.8823529411764706
P0,w85__r04_f02,4,53,0.8823529411764706
P0,w85__r04_f02,4,54,0.8823529411764706
P0,w85__r04_f02,4,55,0.8823529411764706
P0,w85__r04_f02,4,56,0.8823529411764706
P0,w85__r04_f02,4,57,0.8823529411764706
P0,w85__r04_f02,4,58,0.8823529411764706
P0,w85__r04_f02,4,59,0.8823529411764706
P0,w85__r04_f02,4,60,0.8823529411764706
P0,w85__r04_f02,4,61,0.8823529411764706
P0,w85__r04_f02,4,62,0.8823529411764706
P0,w85__r04_f02,4,63,0.8823529411764706
P0,w85__r04_f02,4,64,0.8823529411764706
P0,w85__r04_f02,4,65,0.8823529411764706
P0,w85__r04_f02,4,66,0.8823529411764706
P0,w85__r04_f02,4,67,0.8823529411764706
P0,w85__r04_f02,4,68,0.8823529411764706
P0,w85__r04_f02,4,69,0.8823529411764706
P0,w85__r04_f02,4,70,0.8823529411764706
P0,w85__r04_f02,4,71,0.8823529411764706
P0,w85__r04_f02,4,72,0.8823529411764706
P0,w85__r04_f02,4,73,0.8823529411764706
P0,w85__r04_f02,4,74,0.8823529411764706
P0,w85__r04_f02,4,75,0.8823529411764706
P0,w85__r04_f02,4,76,0.8823529411764706
P0,w85__r04_f02,4,77,0.8823529411764706
P0,w85__r04_f02,4,78,0.8823529411764706
P0,w85__r04_f02,4,79,0.8823529411764706
P0,w85__r04_f02,4,80,0.8823529411764706
P0,w85__r04_f03,4,16,1.0
P0,w85__r04_f03,4,17,0.9411764705882353
P0,w85__r04_f03,4,18,0.8235294117647058
P0,w85__r04_f03,4,19,0.8235294117647058
P0,w85__r04_f03,4,20,0.8235294117647058
P0,w85__r04_f03,4,21,0.8823529411764706
P0,w85__r04_f03,4,22,0.9411764705882353
P0,w85__r04_f03,4,23,0.9411764705882353
P0,w85__r04_f03,4,24,0.8823529411764706
P0,w85__r04_f03,4,25,0.9411764705882353
P0,w85__r04_f03,4,26,0.9411764705882353
P0,w85__r04_f03,4,27,0.9411764705882353
P0,w85__r04_f03,4,28,0.9411764705882353
